date,event,value,surprise_z,surprise,regime,confidence,y10_1d,y10_5d,y10_21d,curve_1d,curve_5d,y2_1d,y2_5d,sp500_1d
2020-05-01,PHILLY_FED,-42.9,-1.88,MISS,DEFLATION_RISK,HIGH,0.0,5.0,4.0,1.0,9.0,-1.0,-4.0,12.03
2020-06-01,PHILLY_FED,28.3,0.569,BEAT,DEFLATION_RISK,HIGH,2.0,22.0,0.0,-1.0,14.0,3.0,8.0,25.09
2020-07-01,PHILLY_FED,29.5,0.599,BEAT,GOLDILOCKS,HIGH,-1.0,-7.0,-14.0,0.0,-6.0,-1.0,-1.0,14.15
2020-08-01,PHILLY_FED,15.4,0.07,INLINE,GOLDILOCKS,HIGH,1.0,2.0,17.0,1.0,-0.0,0.0,2.0,23.49
2020-09-01,PHILLY_FED,16.4,0.101,INLINE,GOLDILOCKS,HIGH,-2.0,3.0,0.0,-3.0,2.0,1.0,1.0,54.19
2020-10-01,PHILLY_FED,30.5,0.523,BEAT,GOLDILOCKS,HIGH,2.0,10.0,19.0,3.0,11.0,-1.0,-1.0,-32.36
2020-11-01,PHILLY_FED,32.4,0.528,BEAT,GOLDILOCKS,HIGH,-1.0,-5.0,7.0,-3.0,-7.0,2.0,2.0,40.28
2020-12-01,PHILLY_FED,12.3,-0.115,INLINE,GOLDILOCKS,MEDIUM,3.0,0.0,1.0,4.0,3.0,-1.0,-3.0,6.56
2021-01-01,PHILLY_FED,25.5,0.144,INLINE,GOLDILOCKS,HIGH,0.0,20.0,19.0,2.0,19.0,-2.0,1.0,-55.42
2021-02-01,PHILLY_FED,29.3,0.268,INLINE,GOLDILOCKS,HIGH,3.0,10.0,38.0,3.0,10.0,0.0,0.0,52.45
2021-03-01,PHILLY_FED,37.9,0.356,INLINE,GOLDILOCKS,HIGH,-3.0,14.0,28.0,-3.0,10.0,0.0,4.0,-31.53
2021-04-01,PHILLY_FED,48.8,0.879,BEAT,REFLATION,MEDIUM,3.0,-5.0,-4.0,1.0,-2.0,2.0,-3.0,58.04
2021-05-01,PHILLY_FED,33.7,0.423,INLINE,REFLATION,HIGH,-2.0,-5.0,-3.0,-2.0,-3.0,0.0,-2.0,11.49
2021-06-01,PHILLY_FED,32.0,0.196,INLINE,REFLATION,HIGH,-3.0,-9.0,-17.0,-0.0,-7.0,-3.0,-2.0,6.08
2021-07-01,PHILLY_FED,26.7,-0.313,INLINE,REFLATION,HIGH,-4.0,-11.0,-28.0,-3.0,-9.0,-1.0,-2.0,32.4
2021-08-01,PHILLY_FED,17.5,-1.239,MISS,REFLATION,HIGH,-4.0,7.0,5.0,-2.0,5.0,-2.0,2.0,-8.1
2021-09-01,PHILLY_FED,32.2,0.102,INLINE,REFLATION,HIGH,-2.0,-1.0,17.0,-2.0,-4.0,0.0,3.0,12.86
2021-10-01,PHILLY_FED,21.5,-0.955,MISS,REFLATION,HIGH,1.0,13.0,8.0,1.0,8.0,0.0,5.0,-56.58
2021-11-01,PHILLY_FED,44.0,1.274,BEAT,REFLATION,HIGH,-2.0,-7.0,-14.0,2.0,-2.0,-4.0,-5.0,16.98
2021-12-01,PHILLY_FED,17.1,-1.382,MISS,REFLATION,HIGH,1.0,9.0,9.0,-6.0,-3.0,7.0,12.0,64.06
2022-01-01,PHILLY_FED,18.3,-1.194,MISS,REFLATION,HIGH,11.0,24.0,29.0,6.0,10.0,5.0,14.0,30.38
2022-02-01,PHILLY_FED,15.9,-1.21,MISS,REFLATION,MEDIUM,-3.0,15.0,5.0,-1.0,-2.0,-2.0,17.0,42.84
2022-03-01,PHILLY_FED,20.8,-0.302,INLINE,REFLATION,HIGH,14.0,14.0,63.0,-5.0,-18.0,19.0,32.0,80.28
2022-04-01,PHILLY_FED,16.8,-0.486,INLINE,REFLATION,HIGH,3.0,33.0,58.0,4.0,24.0,-1.0,9.0,36.78
2022-05-01,PHILLY_FED,4.7,-1.464,MISS,REFLATION,HIGH,10.0,23.0,-4.0,7.0,21.0,3.0,2.0,23.45
2022-06-01,PHILLY_FED,-1.9,-1.68,MISS,REFLATION,HIGH,-2.0,9.0,-6.0,-1.0,-3.0,-1.0,12.0,75.59
2022-07-01,PHILLY_FED,-8.1,-1.824,MISS,REFLATION,HIGH,-6.0,11.0,-13.0,-4.0,-12.0,-2.0,23.0,6.06
2022-08-01,PHILLY_FED,4.1,-0.894,MISS,REFLATION,HIGH,15.0,17.0,51.0,-1.0,-14.0,16.0,31.0,-27.44
2022-09-01,PHILLY_FED,-8.3,-1.662,MISS,REFLATION,HIGH,-6.0,7.0,41.0,5.0,2.0,-11.0,5.0,-42.59
2022-10-01,PHILLY_FED,-11.5,-1.367,MISS,REFLATION,HIGH,-16.0,6.0,24.0,-6.0,-2.0,-10.0,8.0,92.81
2022-11-01,PHILLY_FED,-13.4,-1.378,MISS,REFLATION,HIGH,3.0,7.0,-56.0,-4.0,-6.0,7.0,13.0,-96.41
2022-12-01,PHILLY_FED,-11.4,-0.96,MISS,REFLATION,MEDIUM,-2.0,-5.0,26.0,-5.0,-11.0,3.0,6.0,-4.87
2023-01-01,PHILLY_FED,-12.4,-0.589,MISS,REFLATION,HIGH,-9.0,-35.0,-49.0,-8.0,-13.0,-1.0,-22.0,-15.36
2023-02-01,PHILLY_FED,-22.2,-1.086,MISS,REFLATION,HIGH,1.0,24.0,58.0,1.0,-12.0,0.0,36.0,60.55
2023-03-01,PHILLY_FED,-25.0,-1.289,MISS,REFLATION,HIGH,7.0,-3.0,-46.0,7.0,-19.0,0.0,16.0,29.96
2023-04-01,PHILLY_FED,-25.5,-1.397,MISS,REFLATION,HIGH,-5.0,-9.0,11.0,4.0,-0.0,-9.0,-9.0,15.2
2023-05-01,PHILLY_FED,-8.1,0.378,INLINE,REFLATION,HIGH,-15.0,-7.0,5.0,2.0,7.0,-17.0,-14.0,-48.29
2023-06-01,PHILLY_FED,-12.1,-0.036,INLINE,REFLATION,MEDIUM,8.0,12.0,25.0,-9.0,-7.0,17.0,19.0,61.35
2023-07-01,PHILLY_FED,-16.1,-0.471,INLINE,REFLATION,HIGH,5.0,20.0,24.0,-2.0,22.0,7.0,-2.0,5.21
2023-08-01,PHILLY_FED,10.5,2.387,BEAT,REFLATION,HIGH,3.0,-3.0,7.0,7.0,15.0,-4.0,-18.0,-63.34
2023-09-01,PHILLY_FED,-15.2,-0.244,INLINE,REFLATION,MEDIUM,9.0,11.0,63.0,2.0,1.0,7.0,10.0,-18.94
2023-10-01,PHILLY_FED,-14.6,-0.064,INLINE,REFLATION,MEDIUM,10.0,19.0,29.0,1.0,14.0,9.0,5.0,0.34
2023-11-01,PHILLY_FED,-3.9,0.976,BEAT,REFLATION,MEDIUM,-10.0,-28.0,-55.0,-13.0,-26.0,3.0,-2.0,79.92
2023-12-01,PHILLY_FED,-7.2,0.632,BEAT,REFLATION,MEDIUM,6.0,1.0,-31.0,-2.0,-14.0,8.0,15.0,-24.85
2024-01-01,PHILLY_FED,-14.7,-0.005,INLINE,REFLATION,LOW,7.0,13.0,11.0,-3.0,0.0,10.0,13.0,-27.0
2024-02-01,PHILLY_FED,-1.0,1.228,BEAT,STAGFLATION_RISK,LOW,16.0,28.0,35.0,0.0,2.0,16.0,26.0,52.42
2024-03-01,PHILLY_FED,1.8,1.233,BEAT,STAGFLATION_RISK,LOW,3.0,-10.0,17.0,-4.0,-4.0,7.0,-6.0,-6.13
2024-04-01,PHILLY_FED,17.6,2.33,BEAT,REFLATION,LOW,3.0,9.0,36.0,5.0,3.0,-2.0,6.0,-37.96
2024-05-01,PHILLY_FED,7.5,1.146,BEAT,REFLATION,LOW,-5.0,-15.0,-12.0,4.0,-3.0,-9.0,-12.0,45.81
2024-06-01,PHILLY_FED,2.9,0.476,INLINE,REFLATION,LOW,-10.0,-8.0,-8.0,-3.0,-6.0,-7.0,-2.0,5.89
2024-07-01,PHILLY_FED,9.9,0.87,BEAT,STAGFLATION_RISK,LOW,-5.0,-18.0,-39.0,-2.0,-3.0,-3.0,-15.0,33.92
2024-08-01,PHILLY_FED,-3.0,-0.097,INLINE,STAGFLATION_RISK,LOW,-19.0,0.0,-8.0,9.0,12.0,-28.0,-12.0,-100.12
2024-09-01,PHILLY_FED,-1.6,-0.032,INLINE,REFLATION,LOW,-7.0,-21.0,-17.0,-4.0,2.0,-3.0,-23.0,-119.47
2024-10-01,PHILLY_FED,7.6,0.84,BEAT,STAGFLATION_RISK,LOW,5.0,30.0,54.0,3.0,-7.0,2.0,37.0,0.79
2024-11-01,PHILLY_FED,-1.5,-0.224,INLINE,REFLATION,LOW,-6.0,-7.0,-18.0,-2.0,-12.0,-4.0,5.0,-16.11
2024-12-01,PHILLY_FED,-9.6,-1.147,MISS,REFLATION,LOW,1.0,-3.0,40.0,-3.0,0.0,4.0,-3.0,14.77
2025-01-01,PHILLY_FED,32.9,2.721,BEAT,STAGFLATION_RISK,LOW,-1.0,9.0,0.0,-1.0,6.0,0.0,3.0,-13.08
2025-02-01,PHILLY_FED,13.4,0.728,BEAT,STAGFLATION_RISK,LOW,-4.0,-9.0,-36.0,-8.0,-16.0,4.0,7.0,-45.96
2025-03-01,PHILLY_FED,10.2,0.236,INLINE,STAGFLATION_RISK,LOW,-8.0,8.0,-1.0,-5.0,8.0,-3.0,0.0,-104.78
2025-04-01,PHILLY_FED,-12.9,-1.501,MISS,REFLATION,LOW,3.0,9.0,8.0,-1.0,25.0,4.0,-16.0,37.9
2025-05-01,PHILLY_FED,-0.7,-0.149,INLINE,REFLATION,LOW,8.0,12.0,21.0,-5.0,-8.0,13.0,20.0,82.53
2025-06-01,PHILLY_FED,-1.4,-0.029,INLINE,REFLATION,LOW,5.0,10.0,-15.0,0.0,-5.0,5.0,15.0,24.25
2025-07-01,PHILLY_FED,11.4,1.013,BEAT,REFLATION,LOW,4.0,8.0,11.0,4.0,0.0,0.0,8.0,29.41
2025-08-01,PHILLY_FED,0.7,0.058,INLINE,REFLATION,LOW,-1.0,4.0,5.0,-1.0,-3.0,0.0,7.0,91.93
2025-09-01,PHILLY_FED,19.5,1.202,BEAT,REFLATION,LOW,5.0,-18.0,-7.0,-2.0,-8.0,7.0,-10.0,-44.72
2025-10-01,PHILLY_FED,-10.1,-0.746,MISS,STAGFLATION_RISK,MEDIUM,-2.0,1.0,-1.0,-2.0,-2.0,0.0,3.0,4.15
2025-11-01,PHILLY_FED,0.6,-0.004,INLINE,STAGFLATION_RISK,LOW,2.0,0.0,-5.0,2.0,5.0,0.0,-5.0,11.77
2025-12-01,PHILLY_FED,-8.8,-0.705,MISS,STAGFLATION_RISK,LOW,0.0,8.0,9.0,3.0,5.0,-3.0,3.0,16.74
2026-01-01,PHILLY_FED,12.6,1.143,BEAT,REFLATION,LOW,1.0,1.0,11.0,1.0,-1.0,0.0,2.0,12.97
2026-02-01,PHILLY_FED,16.3,1.456,BEAT,STAGFLATION_RISK,LOW,3.0,-4.0,-20.0,-2.0,-2.0,5.0,-2.0,37.41
2026-03-01,PHILLY_FED,18.1,1.525,BEAT,REFLATION,LOW,8.0,18.0,38.0,-1.0,0.0,9.0,18.0,2.74
2026-04-01,PHILLY_FED,26.7,1.736,BEAT,REFLATION,LOW,-2.0,-4.0,,-0.0,-2.0,-2.0,-2.0,7.37
2005-01-01,GDP_QOQ,4.5,,UNKNOWN,GOLDILOCKS,MEDIUM,-1.0,5.0,-9.0,-3.0,-7.0,2.0,12.0,
2005-04-01,GDP_QOQ,2.0,-1.441,MISS,GOLDILOCKS,LOW,1.0,4.0,-25.0,2.0,2.0,-1.0,2.0,
2005-07-01,GDP_QOQ,3.2,0.0,INLINE,GOLDILOCKS,MEDIUM,5.0,5.0,28.0,2.0,0.0,3.0,5.0,
2005-10-01,GDP_QOQ,2.2,-1.018,MISS,GOLDILOCKS,LOW,5.0,1.0,24.0,2.0,1.0,3.0,0.0,
2006-01-01,GDP_QOQ,5.5,1.961,BEAT,GOLDILOCKS,HIGH,-2.0,-1.0,18.0,5.0,4.0,-7.0,-5.0,
2006-04-01,GDP_QOQ,1.0,-1.6,MISS,GOLDILOCKS,LOW,2.0,11.0,26.0,-2.0,4.0,4.0,7.0,
2006-07-01,GDP_QOQ,0.6,-1.676,MISS,REFLATION,LOW,0.0,-2.0,-16.0,-1.0,-3.0,1.0,1.0,
2006-10-01,GDP_QOQ,3.5,0.245,INLINE,REFLATION,LOW,-2.0,6.0,-3.0,3.0,3.0,-5.0,3.0,
2007-01-01,GDP_QOQ,1.2,-1.29,MISS,GOLDILOCKS,LOW,-3.0,-5.0,12.0,-1.0,-1.0,-2.0,-4.0,
2007-04-01,GDP_QOQ,2.5,-0.231,INLINE,GOLDILOCKS,LOW,0.0,11.0,-2.0,-2.0,-6.0,2.0,17.0,
2007-07-01,GDP_QOQ,2.3,-0.067,INLINE,DEFLATION_RISK,LOW,-3.0,13.0,-25.0,-2.0,3.0,-1.0,10.0,
2007-10-01,GDP_QOQ,2.5,0.07,INLINE,GOLDILOCKS,LOW,-2.0,11.0,-8.0,2.0,-2.0,-4.0,13.0,
2008-01-01,GDP_QOQ,-1.7,-2.253,MISS,DEFLATION_RISK,MEDIUM,-13.0,-18.0,-37.0,4.0,11.0,-17.0,-29.0,
2008-04-01,GDP_QOQ,2.4,0.028,INLINE,DEFLATION_RISK,MEDIUM,3.0,1.0,20.0,-5.0,-6.0,8.0,7.0,
2008-07-01,GDP_QOQ,-2.1,-2.083,MISS,DEFLATION_RISK,HIGH,-2.0,-16.0,-2.0,1.0,6.0,-3.0,-22.0,
2008-10-01,GDP_QOQ,-8.5,-2.859,MISS,DEFLATION_RISK,HIGH,-11.0,-5.0,24.0,9.0,12.0,-20.0,-17.0,
2009-01-01,GDP_QOQ,-4.5,-1.579,MISS,DEFLATION_RISK,HIGH,21.0,22.0,51.0,9.0,15.0,12.0,7.0,
2009-04-01,GDP_QOQ,-0.7,-0.453,INLINE,DEFLATION_RISK,HIGH,9.0,18.0,53.0,4.0,8.0,5.0,10.0,
2009-07-01,GDP_QOQ,1.4,0.028,INLINE,DEFLATION_RISK,HIGH,-4.0,-11.0,-3.0,3.0,0.0,-7.0,-11.0,
2009-10-01,GDP_QOQ,4.4,0.849,BEAT,DEFLATION_RISK,MEDIUM,3.0,6.0,24.0,2.0,3.0,1.0,3.0,
2010-01-01,GDP_QOQ,1.9,0.068,INLINE,GOLDILOCKS,MEDIUM,0.0,-2.0,-18.0,5.0,16.0,-5.0,-18.0,
2010-04-01,GDP_QOQ,3.9,0.594,BEAT,GOLDILOCKS,HIGH,7.0,2.0,-20.0,1.0,-2.0,6.0,4.0,
2010-07-01,GDP_QOQ,3.1,0.378,INLINE,GOLDILOCKS,HIGH,4.0,11.0,3.0,4.0,11.0,0.0,0.0,
2010-10-01,GDP_QOQ,2.1,0.118,INLINE,GOLDILOCKS,HIGH,-4.0,-13.0,9.0,-3.0,-6.0,-1.0,-7.0,
2011-01-01,GDP_QOQ,-0.9,-0.674,MISS,DEFLATION_RISK,MEDIUM,6.0,4.0,18.0,6.0,5.0,0.0,-1.0,
2011-04-01,GDP_QOQ,2.7,0.276,INLINE,GOLDILOCKS,MEDIUM,-1.0,13.0,-18.0,2.0,10.0,-3.0,3.0,
2011-07-01,GDP_QOQ,-0.1,-0.469,INLINE,DEFLATION_RISK,MEDIUM,-6.0,-28.0,-56.0,0.0,-15.0,-6.0,-13.0,
2011-10-01,GDP_QOQ,4.6,0.98,BEAT,GOLDILOCKS,HIGH,-12.0,18.0,9.0,-11.0,13.0,-1.0,5.0,
2012-01-01,GDP_QOQ,3.4,0.524,BEAT,GOLDILOCKS,HIGH,8.0,9.0,-2.0,6.0,8.0,2.0,1.0,
2012-04-01,GDP_QOQ,1.8,-0.355,INLINE,GOLDILOCKS,LOW,-1.0,-16.0,-28.0,-1.0,-15.0,0.0,-1.0,
2012-07-01,GDP_QOQ,0.6,-1.03,MISS,DEFLATION_RISK,MEDIUM,-6.0,-14.0,-16.0,-3.0,-8.0,-3.0,-6.0,
2012-10-01,GDP_QOQ,0.5,-0.892,MISS,GOLDILOCKS,MEDIUM,0.0,10.0,11.0,2.0,10.0,-2.0,0.0,
2013-01-01,GDP_QOQ,4.0,0.899,BEAT,GOLDILOCKS,MEDIUM,8.0,11.0,24.0,6.0,11.0,2.0,0.0,
2013-04-01,GDP_QOQ,1.1,-0.497,INLINE,GOLDILOCKS,MEDIUM,2.0,-10.0,-16.0,-0.0,-11.0,2.0,1.0,
2013-07-01,GDP_QOQ,3.5,0.891,BEAT,GOLDILOCKS,MEDIUM,-2.0,15.0,10.0,-2.0,12.0,0.0,3.0,
2013-10-01,GDP_QOQ,3.5,0.695,BEAT,GOLDILOCKS,HIGH,-3.0,0.0,-9.0,-1.0,-7.0,-2.0,7.0,
2014-01-01,GDP_QOQ,-1.4,-1.945,MISS,GOLDILOCKS,MEDIUM,-4.0,-3.0,-37.0,-5.0,-8.0,1.0,5.0,
2014-04-01,GDP_QOQ,5.3,1.286,BEAT,GOLDILOCKS,HIGH,5.0,-8.0,-14.0,2.0,-4.0,3.0,-4.0,
2014-07-01,GDP_QOQ,5.0,0.738,BEAT,GOLDILOCKS,HIGH,6.0,-1.0,0.0,4.0,-5.0,2.0,4.0,
2014-10-01,GDP_QOQ,2.0,-0.348,INLINE,GOLDILOCKS,HIGH,2.0,-7.0,-7.0,2.0,0.0,0.0,-7.0,
2015-01-01,GDP_QOQ,3.6,0.42,INLINE,GOLDILOCKS,HIGH,-5.0,-14.0,-49.0,-4.0,-9.0,-1.0,-5.0,
2015-04-01,GDP_QOQ,2.5,-0.248,INLINE,GOLDILOCKS,HIGH,5.0,5.0,18.0,5.0,6.0,0.0,-1.0,
2015-07-01,GDP_QOQ,1.6,-0.719,MISS,GOLDILOCKS,MEDIUM,-3.0,-11.0,-23.0,2.0,-2.0,-5.0,-9.0,
2015-10-01,GDP_QOQ,0.7,-1.193,MISS,GOLDILOCKS,MEDIUM,-6.0,7.0,15.0,0.0,6.0,-6.0,1.0,
2016-01-01,GDP_QOQ,2.3,-0.053,INLINE,GOLDILOCKS,MEDIUM,-3.0,-14.0,-40.0,1.0,-2.0,-4.0,-12.0,
2016-04-01,GDP_QOQ,1.3,-0.59,MISS,DEFLATION_RISK,MEDIUM,-1.0,-7.0,9.0,0.0,-1.0,-1.0,-6.0,
2016-07-01,GDP_QOQ,2.9,0.271,INLINE,GOLDILOCKS,HIGH,-9.0,-3.0,9.0,-6.0,-10.0,-3.0,7.0,-14.4
2016-10-01,GDP_QOQ,2.2,-0.028,INLINE,GOLDILOCKS,MEDIUM,3.0,13.0,23.0,-0.0,7.0,3.0,6.0,-7.07
2017-01-01,GDP_QOQ,2.0,-0.179,INLINE,GOLDILOCKS,MEDIUM,0.0,-7.0,3.0,-2.0,-8.0,2.0,1.0,19.0
2017-04-01,GDP_QOQ,2.3,0.045,INLINE,GOLDILOCKS,MEDIUM,-5.0,-2.0,-11.0,-2.0,-4.0,-3.0,2.0,-3.88
2017-07-01,GDP_QOQ,3.2,1.186,BEAT,GOLDILOCKS,HIGH,4.0,7.0,-5.0,1.0,5.0,3.0,2.0,5.6
2017-10-01,GDP_QOQ,4.6,2.191,BEAT,GOLDILOCKS,HIGH,1.0,4.0,5.0,-1.0,-3.0,2.0,7.0,9.76
2018-01-01,GDP_QOQ,3.3,0.978,BEAT,GOLDILOCKS,MEDIUM,6.0,9.0,32.0,3.0,2.0,3.0,7.0,22.2
2018-04-01,GDP_QOQ,2.1,-0.146,INLINE,GOLDILOCKS,MEDIUM,-1.0,3.0,21.0,1.0,3.0,-2.0,0.0,-58.99
2018-07-01,GDP_QOQ,2.5,0.201,INLINE,GOLDILOCKS,MEDIUM,2.0,1.0,11.0,-3.0,-4.0,5.0,5.0,8.34
2018-10-01,GDP_QOQ,0.6,-1.678,MISS,GOLDILOCKS,LOW,-4.0,12.0,6.0,-4.0,6.0,0.0,6.0,-1.16
2019-01-01,GDP_QOQ,2.5,0.099,INLINE,GOLDILOCKS,MEDIUM,-3.0,4.0,-6.0,-5.0,-6.0,2.0,10.0,3.18
2019-04-01,GDP_QOQ,3.4,0.924,BEAT,GOLDILOCKS,MEDIUM,-1.0,3.0,3.0,2.0,0.0,-3.0,3.0,0.05
2019-07-01,GDP_QOQ,4.8,1.985,BEAT,GOLDILOCKS,MEDIUM,-5.0,4.0,-1.0,-4.0,-10.0,-1.0,14.0,8.68
2019-10-01,GDP_QOQ,2.8,0.131,INLINE,GOLDILOCKS,MEDIUM,-5.0,-11.0,4.0,3.0,3.0,-8.0,-14.0,-52.64
2020-01-01,GDP_QOQ,-5.2,-3.026,MISS,DEFLATION_RISK,MEDIUM,-4.0,-5.0,-41.0,-4.0,-5.0,0.0,0.0,27.07
2020-04-01,GDP_QOQ,-28.0,-3.366,MISS,DEFLATION_RISK,HIGH,1.0,15.0,2.0,1.0,11.0,0.0,4.0,56.4
2020-07-01,GDP_QOQ,34.9,2.36,BEAT,GOLDILOCKS,HIGH,-1.0,-7.0,-14.0,0.0,-6.0,-1.0,-1.0,14.15
2020-10-01,GDP_QOQ,4.6,0.143,INLINE,GOLDILOCKS,HIGH,2.0,10.0,19.0,3.0,11.0,-1.0,-1.0,-32.36
2021-01-01,GDP_QOQ,5.7,0.223,INLINE,GOLDILOCKS,HIGH,0.0,20.0,19.0,2.0,19.0,-2.0,1.0,-55.42
2021-04-01,GDP_QOQ,7.0,0.284,INLINE,REFLATION,MEDIUM,3.0,-5.0,-4.0,1.0,-2.0,2.0,-3.0,58.04
2021-07-01,GDP_QOQ,3.3,-0.004,INLINE,REFLATION,HIGH,-4.0,-11.0,-28.0,-3.0,-9.0,-1.0,-2.0,32.4
2021-10-01,GDP_QOQ,7.0,0.218,INLINE,REFLATION,HIGH,1.0,13.0,8.0,1.0,8.0,0.0,5.0,-56.58
2022-01-01,GDP_QOQ,-1.0,-0.361,INLINE,REFLATION,HIGH,11.0,24.0,29.0,6.0,10.0,5.0,14.0,30.38
2022-04-01,GDP_QOQ,0.6,-0.242,INLINE,REFLATION,HIGH,3.0,33.0,58.0,4.0,24.0,-1.0,9.0,36.78
2022-07-01,GDP_QOQ,2.9,-0.014,INLINE,REFLATION,HIGH,-6.0,11.0,-13.0,-4.0,-12.0,-2.0,23.0,6.06
2022-10-01,GDP_QOQ,2.8,-0.022,INLINE,REFLATION,HIGH,-16.0,6.0,24.0,-6.0,-2.0,-10.0,8.0,92.81
2023-01-01,GDP_QOQ,2.9,-0.015,INLINE,REFLATION,HIGH,-9.0,-35.0,-49.0,-8.0,-13.0,-1.0,-22.0,-15.36
2023-04-01,GDP_QOQ,2.5,-0.064,INLINE,REFLATION,HIGH,-5.0,-9.0,11.0,4.0,-0.0,-9.0,-9.0,15.2
2023-07-01,GDP_QOQ,4.7,0.67,BEAT,REFLATION,HIGH,5.0,20.0,24.0,-2.0,22.0,7.0,-2.0,5.21
2023-10-01,GDP_QOQ,3.4,0.127,INLINE,REFLATION,MEDIUM,10.0,19.0,29.0,1.0,14.0,9.0,5.0,0.34
2024-01-01,GDP_QOQ,0.8,-0.885,MISS,REFLATION,LOW,7.0,13.0,11.0,-3.0,0.0,10.0,13.0,-27.0
2024-04-01,GDP_QOQ,3.6,0.343,INLINE,REFLATION,LOW,3.0,9.0,36.0,5.0,3.0,-2.0,6.0,-37.96
2024-07-01,GDP_QOQ,3.3,0.196,INLINE,STAGFLATION_RISK,LOW,-5.0,-18.0,-39.0,-2.0,-3.0,-3.0,-15.0,33.92
2024-10-01,GDP_QOQ,1.9,-0.609,MISS,STAGFLATION_RISK,LOW,5.0,30.0,54.0,3.0,-7.0,2.0,37.0,0.79
2025-01-01,GDP_QOQ,-0.6,-2.323,MISS,STAGFLATION_RISK,LOW,-1.0,9.0,0.0,-1.0,6.0,0.0,3.0,-13.08
2025-04-01,GDP_QOQ,3.8,0.635,BEAT,REFLATION,LOW,3.0,9.0,8.0,-1.0,25.0,4.0,-16.0,37.9
2025-07-01,GDP_QOQ,4.4,0.864,BEAT,REFLATION,LOW,4.0,8.0,11.0,4.0,0.0,0.0,8.0,29.41
2025-10-01,GDP_QOQ,0.5,-1.582,MISS,STAGFLATION_RISK,MEDIUM,-2.0,1.0,-1.0,-2.0,-2.0,0.0,3.0,4.15
